,Thai_res_id,ID,Name,Category
3452,57346238498e19234e93e838,57910682498ea4159ce0e6c6,Ida's Nearabout,Bar
3453,57346238498e19234e93e838,5c280ce4149946002c9e2119,Philomena's,Pizza Place
3454,57346238498e19234e93e838,4b942c0cf964a5209f6c34e3,Riko,Peruvian Restaurant
3455,57346238498e19234e93e838,528fff0311d28305c486abef,Taiyo Foods Japanese Grocery Store,Grocery Store
3456,57346238498e19234e93e838,4b5b44e5f964a52009f028e3,Go Natural Health Food,Health Food Store
3457,57346238498e19234e93e838,4c0d756e2466a593409e7721,The Haab Mexican Cafe,Mexican Restaurant
3458,57346238498e19234e93e838,5004a603e4b03a9a7558faa1,Takesushi,Sushi Restaurant
3459,57346238498e19234e93e838,53949cac498edbdef86e9065,Gakyizompe Restaurant,Tibetan Restaurant
3460,57346238498e19234e93e838,4d7d356fe04d6ea8643b09d6,Lotus Nails and Spa,Spa
3461,57346238498e19234e93e838,4b77394af964a52062892ee3,Lowery Liquor & Wine Co,Liquor Store
3462,57346238498e19234e93e838,555d29f7498eb6112f44ecac,SoleLuna,Italian Restaurant
3463,57346238498e19234e93e838,5be8a67ef870fd002c3a27a2,Sofra Mediterranean Grill,Turkish Restaurant
3464,57346238498e19234e93e838,4b772319f964a5200e812ee3,Fresh n' Save,Grocery Store
3465,57346238498e19234e93e838,4c0c2765a1b32d7f49279cf0,Sik Gaek,Korean Restaurant
3466,57346238498e19234e93e838,4ba50e4cf964a52099d638e3,"Thomas P. Noonan, Jr. Playground",Park
3467,57346238498e19234e93e838,4b968e38f964a52054d434e3,Sunnyside Pizza,Pizza Place
3468,57346238498e19234e93e838,4ba2a9cbf964a520d00d38e3,Oki Japanese Restaurant,Japanese Restaurant
3469,57346238498e19234e93e838,4db8405d93a04a7c307c2b23,TRI Mexican Tacos,Food Truck
3470,57346238498e19234e93e838,567a40b1498ef19172a0b3cf,The Alcove,American Restaurant
3471,57346238498e19234e93e838,4b749ffdf964a5208ce82de3,El Buen Sabor,Coffee Shop
3472,57346238498e19234e93e838,576864f7498ea9f4e6d110d5,The Lowery Bar & Kitchen,Gastropub
3473,57346238498e19234e93e838,4e2ca140d22d3f83c89be689,Parrot Coffee Grocery,Deli / Bodega
3474,57346238498e19234e93e838,4b9589d0f964a52033a834e3,Baruir's Coffee Store,Coffee Shop
3475,57346238498e19234e93e838,4b523a81f964a5203a7127e3,The Butcher Block,Grocery Store
3476,57346238498e19234e93e838,4d69bddb2acd6ea8003e3ec0,Karma Nails & Spa,Nail Salon
3477,57346238498e19234e93e838,54e0f288498ef4224091ca4c,Dumplings & Things,Asian Restaurant
3478,57346238498e19234e93e838,58cc86e09836313dc5f58f66,Green Valley Supermarket,Supermarket
3479,57346238498e19234e93e838,4c21442f9390c9b640c9c8cd,Fish House,Seafood Restaurant
3480,57346238498e19234e93e838,4bfebe3bdaf9c9b6302ff9ef,Rite Aid,Pharmacy
3481,57346238498e19234e93e838,5c24195ac4df1d002c747dff,FUYU Ramen,Ramen Restaurant
3482,57346238498e19234e93e838,4b08b328f964a520021123e3,Turkish Grill,Turkish Restaurant
3483,57346238498e19234e93e838,4bf8b627b182c9b62505785a,McGuiness's Bar,Bar
3484,57346238498e19234e93e838,4ac77b97f964a5207cb720e3,Marabella's Pizza,Pizza Place
3485,57346238498e19234e93e838,4c0a430a7e3fc9288041f382,Sunnyside Farmers' Market,Farmers Market
3486,57346238498e19234e93e838,4aecd5d9f964a520a6cb21e3,Alpha Donuts,Donut Shop
3487,57346238498e19234e93e838,4a6f1c00f964a52054d51fe3,TJ Asian Bistro,Sushi Restaurant
3488,57346238498e19234e93e838,4abebdcbf964a520a78f20e3,Ariyoshi Japanese Restaurant,Japanese Restaurant
3489,57346238498e19234e93e838,4abb6c52f964a520bc8320e3,Brothers Cafe,Diner
3490,4bc90857937ca5936d19a592,4b7ff72ff964a520684730e3,Forest Hills Bagels,Bagel Shop
3491,4bc90857937ca5936d19a592,4c377a13ae2da59377f4fec5,Yellowstone Park,Park
3492,4bc90857937ca5936d19a592,51c3a999498e5db561b5346a,iLoveKickboxing,Boxing Gym
3493,4bc90857937ca5936d19a592,5b92a61f2c2d18002e54f7bc,Memories Of Shanghai,Shanghai Restaurant
3494,4bc90857937ca5936d19a592,45ac15a4f964a52061411fe3,Starbucks,Coffee Shop
3495,4bc90857937ca5936d19a592,54568cc5498ed42af61bc55d,Tu Casa Restaurant,Peruvian Restaurant
3496,4bc90857937ca5936d19a592,57181cad498eced805bd0fd9,Roast N Co,Restaurant
3497,4bc90857937ca5936d19a592,4cc0f73d56bda0934051e935,LIRR Bridge - Forest Hills Trestle,Scenic Lookout
3498,4bc90857937ca5936d19a592,4bb6860ef562ef3b4c513097,Empire Wines & Liquors,Liquor Store
3499,4bc90857937ca5936d19a592,4b68c90ff964a520da8c2be3,Great Wall Chinese Restaurant,Chinese Restaurant
3500,4bc90857937ca5936d19a592,4df50e846284fefe8fc7dba4,Stix Kosher Restaurant,Middle Eastern Restaurant
3501,4bc90857937ca5936d19a592,518e6fe2498e36b395d50246,TITLE Boxing Club Forest Hills,Boxing Gym
3502,4bc90857937ca5936d19a592,4b229c81f964a5202c4a24e3,Queens Bagel Town Inc.,Bagel Shop
3503,4bc90857937ca5936d19a592,520860f7bce625aad9264ac2,Forest Hills Stadium,Tennis Stadium
3504,4bc90857937ca5936d19a592,5182a550498e7ec3a474fc97,European Wax Center,Health & Beauty Service
3505,4bc90857937ca5936d19a592,49e28781f964a52037621fe3,Martha's Country Bakery,Bakery
3506,4bc90857937ca5936d19a592,4a62113cf964a520f5c21fe3,West Side Tennis Club,Tennis Court
3507,4bc90857937ca5936d19a592,46b1ef0df964a520a0491fe3,Bangkok Cuisine,Thai Restaurant
3508,4bc90857937ca5936d19a592,4d138b82d1848cfab9ddc471,Pretty Woman Salon & Spa,Salon / Barbershop
3509,4bc90857937ca5936d19a592,4b97f9ebf964a520822335e3,MacDonald Park,Park
3510,4bc90857937ca5936d19a592,4ae342acf964a5207e9221e3,Tower Diner,Diner
3511,4bc90857937ca5936d19a592,51646d25e4b08d7ba322da32,Forest Hills Station House,Cocktail Bar
3512,4bc90857937ca5936d19a592,4d8d308e788c5481f5e91bfd,Agora Taverna,Greek Restaurant
3513,4bc90857937ca5936d19a592,5a94b3671c675b6bc5a043a3,Kissfish,Seafood Restaurant
3514,4bc90857937ca5936d19a592,4c39273b2c8020a194458c00,Arzu,Middle Eastern Restaurant
3515,4bc90857937ca5936d19a592,4b170103f964a520bfc023e3,Ripe Juice Bar & Grill,Juice Bar
3516,4bc90857937ca5936d19a592,4af6f269f964a5204a0422e3,Cabana Restaurant & Bar,Caribbean Restaurant
3517,4bc90857937ca5936d19a592,5418d8ba498e11da49fef9ef,El Coyote,Mexican Restaurant
3518,4bc90857937ca5936d19a592,4c914db7b641236acc648079,Fast Break 24,Deli / Bodega
3519,4bc90857937ca5936d19a592,4c0fcb53d64c0f47905b2a5d,Bath & Body Works,Cosmetics Shop
3520,4bc90857937ca5936d19a592,4b7d8e1af964a5205dc62fe3,bambooYOGA,Yoga Studio
3521,4bc90857937ca5936d19a592,4e8e48ed29c2c0d8cd1e51b1,Sushi Akio,Sushi Restaurant
3522,4bc90857937ca5936d19a592,4a932816f964a520001f20e3,Dirty Pierre's,American Restaurant
3523,4bc90857937ca5936d19a592,5713b49f498e648da2461b17,Shake Shack,Burger Joint
3524,4bc90857937ca5936d19a592,4f5d1fe7e4b0c5418c465b23,Bareburger,Burger Joint
3525,4bc90857937ca5936d19a592,515e1ac0e4b050ef4e2f096e,Kung Fu Tea 功夫茶,Bubble Tea Shop
3526,4bc90857937ca5936d19a592,4eb6fa550aaf1abedff6cba5,MoCA Asian Bistro,Asian Restaurant
3527,4bc90857937ca5936d19a592,45ad2b39f964a5206d411fe3,Sushi Yasu,Sushi Restaurant
3528,4bc90857937ca5936d19a592,5625af69498ebbc62b61a382,Aaheli Restaurant,Indian Restaurant
3529,4bc90857937ca5936d19a592,50f6caa4b0b9aa3a48bead12,Chipotle Mexican Grill,Burrito Place
3530,4bc90857937ca5936d19a592,4c64b110ee03ef3b735dbaac,Zen and Yoga,Yoga Studio
3531,4bc90857937ca5936d19a592,57decad0498e4db9c616b4cb,T-swirl crêpe,Creperie
3532,4bc90857937ca5936d19a592,4ba662aff964a520ab4c39e3,Pahal Zan Falafel & Mediterranean Grill,Mediterranean Restaurant
3533,4bc90857937ca5936d19a592,4b047bf3f964a520915422e3,CVS pharmacy,Pharmacy
3534,4bc90857937ca5936d19a592,50f8a526e4b0b14e52b7ff9d,Red Mango,Snack Place
3535,4bc90857937ca5936d19a592,55bab2a5498e11c6aaf5449f,Waffles and Dinges,Food Truck
3536,4bc90857937ca5936d19a592,4bba1c4b1261d13a243cea98,Narita Japanese Restaurant,Japanese Restaurant
3537,4bc90857937ca5936d19a592,570155bb498e481aa8304e09,Knish Nosh Knishes & Franks,Snack Place
3538,4bc90857937ca5936d19a592,4f6cb7a0e4b0a6b770c9b395,Gloria Pizza,Pizza Place
3539,4bc90857937ca5936d19a592,50a1590100cab279dee0de75,Vitelio's Marketplace,Grocery Store
3540,4b6b6ee9f964a5207f082ce3,4bb64a711344b7132e479d04,Forest Park Dog Run,Dog Run
3541,4b6b6ee9f964a5207f082ce3,4d1e43a26e8c37047b3ee59f,Spa New Jin Nail Salon,Nail Salon
3542,4b6b6ee9f964a5207f082ce3,4c546433fd2ea5938df1062a,Avenue Diner,Diner
3543,4b6b6ee9f964a5207f082ce3,4e0cb265b61c3274de7d4f5f,Manor Delicatessen,Deli / Bodega
3544,4b6b6ee9f964a5207f082ce3,4bd09e4b9854d13a1616f84d,Neir's Tavern,Bar
3545,4b6b6ee9f964a5207f082ce3,4c675e859cb82d7fb3b493d2,Tropical #1 Restaurant,Latin American Restaurant
3546,4b6b6ee9f964a5207f082ce3,4c8d389f5e048cfa3bd3d3cd,Caridad Restaurant,Latin American Restaurant
3547,4b6b6ee9f964a5207f082ce3,4b60927ff964a52046ee29e3,KFC,Fried Chicken Joint
3548,4b6b6ee9f964a5207f082ce3,4bfd3f1783bbd13a10f462c5,Duane Reade,Pharmacy
3549,4b6b6ee9f964a5207f082ce3,4f655b3ce4b098b3962b82d8,Nebu Hookah Lounge,Hookah Bar
3550,4b6b6ee9f964a5207f082ce3,4c6c4a821fb2a143a40efbe6,Enzo's,Pizza Place
3551,4b6b6ee9f964a5207f082ce3,4c48c5441b430f47c3f6a2c2,Rico chimi,Burger Joint
3552,4b6b6ee9f964a5207f082ce3,4cfd10f3d8468cfafefefd6b,Sam's Deli,Deli / Bodega
3553,4b6b6ee9f964a5207f082ce3,4e4e4531bd4101d0d7a6789d,Baskin-Robbins,Ice Cream Shop
3554,4b6b6ee9f964a5207f082ce3,4e3157b5b0fb3ee646719122,Forest Park Bandshell,Music Venue
3555,4b6b6ee9f964a5207f082ce3,4ba51052f964a520dad738e3,Forest Park Golf Course,Golf Course
3556,4b6b6ee9f964a5207f082ce3,4d0e71bb8d9ca1433529acc5,Don Pollo,South American Restaurant
3557,4b6b6ee9f964a5207f082ce3,4c52a90594790f4786d308a3,Chase Bank,Bank
3558,4b6b6ee9f964a5207f082ce3,4b5f4fa1f964a5205db329e3,El Anzuelo Fino,Peruvian Restaurant
3559,4b6b6ee9f964a5207f082ce3,4c03fab5187ec928ba63b67b,Sal's Pizzeria,Pizza Place
3560,4b6b6ee9f964a5207f082ce3,4c3647770a71c9b69adb3cc9,GameStop,Video Game Store
3561,4b6b6ee9f964a5207f082ce3,4c0f85cec6cf76b0115e8251,Bagel Bin,Bagel Shop
3562,4b6b6ee9f964a5207f082ce3,4c3794331e06d13a3934763e,Chase Bank,Bank
3563,4b6b6ee9f964a5207f082ce3,4fb135b47716d2bd6a44c189,Forest Park Carousel,Theme Park Ride / Attraction
3564,4b6b6ee9f964a5207f082ce3,4ccaed4e2dc43704abe2bb08,Smiley's Yarns,Arts & Crafts Store
3565,4b6b6ee9f964a5207f082ce3,56226276498ee4a64edd5682,Stop & Shop,Supermarket
3566,4b6b6ee9f964a5207f082ce3,4c857644d4e23704783a8388,Subway,Sandwich Place
3567,4b6b6ee9f964a5207f082ce3,51e88ac2498e59b10bede0d5,Subway,Sandwich Place
3568,4b6b6ee9f964a5207f082ce3,4b5bb96ef964a520601229e3,Rite Aid,Pharmacy
3569,4b6b6ee9f964a5207f082ce3,4bd0843da8b3a5935f06645f,Dunkin',Donut Shop
3570,4b6b6ee9f964a5207f082ce3,4bd34b50caff9521478ad4f0,Scaturro Supermarkets,Supermarket
3571,4b6b6ee9f964a5207f082ce3,4c0454eb39d476b0096531a7,Domino's Pizza,Pizza Place
3572,4b6b6ee9f964a5207f082ce3,4db73f110cb6c940bfa47206,New Pops,Restaurant
3573,4b6b6ee9f964a5207f082ce3,4c4349ead7fad13a91550ada,La Gitana Panaderia & Restaurant,Arepa Restaurant
3574,4b6b6ee9f964a5207f082ce3,5054dfcde4b0a1330298ca1a,Little Caesars Pizza,Pizza Place
3575,4b6b6ee9f964a5207f082ce3,4bfa092f633d9c7415fd0743,Pizza Hut,Pizza Place
3576,4b6b6ee9f964a5207f082ce3,4c7d286ab53db1f71c309c11,Jamaica Gourmet Deli,Deli / Bodega
3577,4b6b6ee9f964a5207f082ce3,4bf33ea4706e20a15513a898,Pollos Doña Maria,Latin American Restaurant
3578,4b6b6ee9f964a5207f082ce3,4c3e8b1883a3a5932c54ee33,Dunkin' / Baskin-Robbins,Donut Shop
3579,4b6b6ee9f964a5207f082ce3,4be7168c2457a593bd87ad15,Boston Market,American Restaurant
3580,4b6b6ee9f964a5207f082ce3,4d8faad5ca75b60c55a019a9,KFC,Fast Food Restaurant
3581,4b6b6ee9f964a5207f082ce3,4c55fbb319160f47490815b4,Popeyes Louisiana Kitchen,Fried Chicken Joint
3582,4b6b6ee9f964a5207f082ce3,5c91836bba57b4002cad2fd8,Family Dollar,Discount Store
3583,4b6b6ee9f964a5207f082ce3,4e875a18e5fa60dd3dfccdcd,Independence Café,American Restaurant
3584,4b6b6ee9f964a5207f082ce3,4e4dd670bd4101d0d79c66d6,Dunkin',Donut Shop
3585,4b6b6ee9f964a5207f082ce3,4f1992cae4b08b384e43bb7f,Rainbow Apparel,Clothing Store
3586,4b6b6ee9f964a5207f082ce3,4c9cd92d03133704b12259d5,Fresco Tortilla,Mexican Restaurant
3587,4b6b6ee9f964a5207f082ce3,4c54740306901b8d6ca1d54b,CTown Supermarkets,Grocery Store
3588,4b6b6ee9f964a5207f082ce3,4bb8c1633db7b713ac90219a,Mama Meena's Family Restaurant,Asian Restaurant
3589,505e482fe4b0ad0a3ed7c2e8,4da0da7563b5a35d809ddb19,The Legend Cookhouse Guyana Cuisine,Caribbean Restaurant
3590,505e482fe4b0ad0a3ed7c2e8,4bb159b9f964a520188e3ce3,RCL Enterprises Restaurant,Southern / Soul Food Restaurant
3591,505e482fe4b0ad0a3ed7c2e8,543ac8d0498ec74795f37364,T-Mobile,Mobile Phone Shop
3592,505e482fe4b0ad0a3ed7c2e8,4c4b87c1bad7a5931e97f4ab,C-Town Supermarkets,Grocery Store
3593,505e482fe4b0ad0a3ed7c2e8,4f997b48d4f21823bb1f4cd6,Baskin-Robbins,Ice Cream Shop
3594,505e482fe4b0ad0a3ed7c2e8,4d613d475c39b1f73a790d4a,Rockaway Fish House,Southern / Soul Food Restaurant
3595,505e482fe4b0ad0a3ed7c2e8,5177fc9f498e807a87354dbe,Biordi's Italian-American Deli,Deli / Bodega
3596,505e482fe4b0ad0a3ed7c2e8,4d793f73132d8eec4f7815be,G's Restaurant and Bakery,Caribbean Restaurant
3597,505e482fe4b0ad0a3ed7c2e8,4bb527502f70c9b670d28330,Domino's Pizza,Pizza Place
3598,505e482fe4b0ad0a3ed7c2e8,4d79467015958cfa98070b25,Lincoln Park,Park
3599,505e482fe4b0ad0a3ed7c2e8,52af19d111d24b820c70cad6,Crowne Plaza JFK Airport New York City,Hotel
3600,505e482fe4b0ad0a3ed7c2e8,4fd7b91be4b014978ff304af,SUBWAY,Sandwich Place
3601,505e482fe4b0ad0a3ed7c2e8,4c953a566b35a143a14023dc,Juniors Food Outlet,Grocery Store
3602,505e482fe4b0ad0a3ed7c2e8,510d5a22e4b03bf8319b2f87,Dunkin',Donut Shop
3603,505e482fe4b0ad0a3ed7c2e8,4c3b5d73d94dc9b6fdb2ffe7,Dunkin',Donut Shop
3604,505e482fe4b0ad0a3ed7c2e8,4de1c2d07d8b2547eaf4e514,Habibi Deli,Deli / Bodega
3605,505e482fe4b0ad0a3ed7c2e8,4f5e8a66e4b0b97ed8e2e805,Interstate 678 at Exit 2,Intersection
3606,505e482fe4b0ad0a3ed7c2e8,4e6ab7861495acb0c6e2b018,Usef Convenience Store,Convenience Store
3607,505e482fe4b0ad0a3ed7c2e8,4d8e0bd1d00a6ea82c84af4f,Everygreen,Chinese Restaurant
3608,505e482fe4b0ad0a3ed7c2e8,4bfc4bd72fcf952110c235b4,Kennedy Deli,Deli / Bodega
3609,505e482fe4b0ad0a3ed7c2e8,58142c44d67cfa81226afdd4,Davie's Roti Shop & Smoothie Bar,Breakfast Spot
3610,505e482fe4b0ad0a3ed7c2e8,4e0cd76714954f127e6a8662,MTA Q40 (142 Street/Rockaway Blvd),Bus Station
3611,505e482fe4b0ad0a3ed7c2e8,4cc9d5445c7e8cfab6524766,Farmboy Country Market,Grocery Store
3612,505e482fe4b0ad0a3ed7c2e8,4c43494bff711b8df0ba1405,Burger King,Fast Food Restaurant
3613,505e482fe4b0ad0a3ed7c2e8,4be1c3fca145c928b7804e80,Pals Oval Park,Park
3614,505e482fe4b0ad0a3ed7c2e8,4e59b0c318a8c20475103a1a,The Tic Tavern,Bar
3615,505e482fe4b0ad0a3ed7c2e8,4d697b4330a7236a773576ac,Wag Hing,Chinese Restaurant
3616,505e482fe4b0ad0a3ed7c2e8,4f189b05e4b07e1b49715ff4,Sun Shine II Deli,Deli / Bodega
3617,505e482fe4b0ad0a3ed7c2e8,4cac9b7ca6e08cfa7cbeac94,Dr. Charles R. Drew Park,Park
3618,505e482fe4b0ad0a3ed7c2e8,4e05f3e0483b98d41706b4f6,Back Streets Park (Officer Edward Byrn Park),Park
3619,505e482fe4b0ad0a3ed7c2e8,4e4e3d8bbd4101d0d7a5b330,New Dragon,Chinese Restaurant
3620,505e482fe4b0ad0a3ed7c2e8,4ec08e7929c25ce5a2549068,Good Friends Noodle House,Chinese Restaurant
3621,505e482fe4b0ad0a3ed7c2e8,4d152bb36c8b548126bfdccc,New Times Mini Market & Deli Inc.,Deli / Bodega
3622,505e482fe4b0ad0a3ed7c2e8,4ebc13dce300a32c187eb8ae,Caribbean Style,Caribbean Restaurant
3623,505e482fe4b0ad0a3ed7c2e8,5bbbaf0adb1d81002ce25608,Donovan All Re-New Hardwood Floors,Construction & Landscaping
3624,505e482fe4b0ad0a3ed7c2e8,568d9797498ec73a46bf61f3,crowne plaza gym,Gym
3625,505e482fe4b0ad0a3ed7c2e8,4db8a08e6a2334682d9740b5,Café One Forty,Food
3626,505e482fe4b0ad0a3ed7c2e8,4e074c77aeb74c39910f3dde,Back Street Park,Park
3627,505e482fe4b0ad0a3ed7c2e8,4c7c42b47a856dcb2ccce1a7,Double Tree Hotel GYM,Gym
3628,505e482fe4b0ad0a3ed7c2e8,59f25ecc9deb7d2e64b75d0d,Connections,Restaurant
3629,505e482fe4b0ad0a3ed7c2e8,4d5ec0809be02c0ff98cd274,Interstate 678 at Exit 3,Intersection
3630,505e482fe4b0ad0a3ed7c2e8,4c9745e5533aa093fe4ed845,I-678 / Belt Parkway Interchange,Intersection
3631,505e482fe4b0ad0a3ed7c2e8,4f4049e5e4b0102f0d635d0b,B 60st- Straiton Avenue,Train Station
3632,505e482fe4b0ad0a3ed7c2e8,4f234adce4b00087412d3dc7,99¢ Deal 99¢,Convenience Store
3633,505e482fe4b0ad0a3ed7c2e8,4bf9cf354a67c928658527cf,Rosemary's,Bar
3634,505e482fe4b0ad0a3ed7c2e8,4dc378c91f6ef43b89e49940,New Grace Kitchen Chinese,Chinese Restaurant
3635,505e482fe4b0ad0a3ed7c2e8,4d8d4ab83bfef04d073d7e86,The Great American Grill Bar,Bar
3636,505e482fe4b0ad0a3ed7c2e8,54f7a6a3498ed290b526e112,Idlewild restaurant & bar,Restaurant
3637,505e482fe4b0ad0a3ed7c2e8,4bd75116304fce72985e33ab,Radisson Hotel JFK Airport,Hotel
3638,4b799160f964a52001022fe3,4a972133f964a520982820e3,Martha's Country Bakery,Bakery
3639,4b799160f964a52001022fe3,5b73518e5a2c91002cfcb7a7,You Garden Xiao Long Bao,Shanghai Restaurant
3640,4b799160f964a52001022fe3,4aeb79b6f964a52077c221e3,Press 195,Bar
3641,4b799160f964a52001022fe3,4b670a92f964a5207a362be3,Uncle Jack's Steakhouse,Steakhouse
3642,4b799160f964a52001022fe3,539a4ff0498e79c6745baba9,Masala Box,Indian Restaurant
3643,4b799160f964a52001022fe3,4c366602dfb0e21e580aaba8,VI Pizza,Pizza Place
3644,4b799160f964a52001022fe3,57229b06498ea26fa774d53f,Nippon Cha,Noodle House
3645,4b799160f964a52001022fe3,566e263c498e6356a9f22248,The French Workshop,Bakery
3646,4b799160f964a52001022fe3,5ae11e766a5950002ca80045,Taverna Kyclades,Greek Restaurant
3647,4b799160f964a52001022fe3,4ae0ba11f964a520f98121e3,Chicken Lovers,BBQ Joint
3648,4b799160f964a52001022fe3,52fff12a498e9bd514888e66,CoCo Fresh Tea & Juice,Tea Room
3649,4b799160f964a52001022fe3,4b801f9df964a520465430e3,Avli Little Greek Tavern,Greek Restaurant
3650,4b799160f964a52001022fe3,4bc1219d74a9a5938c6dd1f6,B & B Beverage Distributors,Liquor Store
3651,4b799160f964a52001022fe3,5786d8ba498e9351c7138e12,Sol Bar & Grill,Latin American Restaurant
3652,4b799160f964a52001022fe3,5967f925b3c9615cca01106c,One Station Plaza,Beer Garden
3653,4b799160f964a52001022fe3,4bb7ca5b1261d13a83e2e798,Papazzio Restaurant,Italian Restaurant
3654,4b799160f964a52001022fe3,5669ffe7498edbe082db916f,Sangarita's Tapas Wine,Spanish Restaurant
3655,4b799160f964a52001022fe3,4e71f9141495e4ca141728d3,Red Mango,Frozen Yogurt Shop
3656,4b799160f964a52001022fe3,5488c379498e979131f181ac,Aperitif,Bistro
3657,4b799160f964a52001022fe3,51af7133498e9b288964a1eb,Bean Square,Coffee Shop
3658,4b799160f964a52001022fe3,4f1f4996e4b01ff351a7a50c,Ayna Agra Indian Restaurant,Indian Restaurant
3659,4b799160f964a52001022fe3,4b5f2e58f964a52080ab29e3,Cue Bar,Pool Hall
3660,4b799160f964a52001022fe3,4bf7ebc4c07c9c742cbcbbef,Harry's Habana Hut,Smoke Shop
3661,4b799160f964a52001022fe3,552abb67498e7628b339966e,Krave It,American Restaurant
3662,4b799160f964a52001022fe3,4babc2f6f964a5204ac73ae3,Fino Wine & Tapas,Wine Bar
3663,4b799160f964a52001022fe3,5beed19b4acb19002c682f47,Orangetheory Fitness,Gym / Fitness Center
3664,4b799160f964a52001022fe3,4d5d39643f92236add6ee71d,Vitality Yoga,Yoga Studio
3665,4b799160f964a52001022fe3,4af43f33f964a520dcf021e3,Top Bagel,Bagel Shop
3666,4b799160f964a52001022fe3,4fce8dc8e4b0844bff9e34a4,Bareburger,Burger Joint
3667,4b799160f964a52001022fe3,52604dd311d289ca150d1e34,Fiamma 41,Bar
3668,4b799160f964a52001022fe3,45b1ee25f964a52097411fe3,Mickey's Place,Sushi Restaurant
3669,4b799160f964a52001022fe3,5aede1c167e5f2002c22a953,O2 Sot Tuk Keong Bayside,Korean Restaurant
3670,4b799160f964a52001022fe3,4ba283b5f964a520efff37e3,Staples,Paper / Office Supplies Store
3671,4b799160f964a52001022fe3,4c7193e2f3279c74b4f2a62d,BonChon Chicken,Korean Restaurant
3672,4b799160f964a52001022fe3,4a19ab55f964a520317a1fe3,Starbucks,Coffee Shop
3673,4b799160f964a52001022fe3,4b720cfaf964a5202d6c2de3,Donovan's Grill & Tavern,Pub
3674,4b799160f964a52001022fe3,50d877cde4b0b55bcd7a7842,Massage Envy,Spa
3675,4b799160f964a52001022fe3,4b89d531f964a520f54f32e3,Jimmy's Trattoria,Italian Restaurant
3676,4b799160f964a52001022fe3,4bf57b5ecad2c928b91d9d99,That's a Wrap,Sandwich Place
3677,4b799160f964a52001022fe3,508c1b77e4b09f7bb964864a,Paris Baguette,Bakery
3678,4b799160f964a52001022fe3,525f1bec498e3e3ef8333a1c,Mama Lee,Taiwanese Restaurant
3679,4b799160f964a52001022fe3,4f44751319836ed001943b97,Joe's Sicilian Bakery,Bakery
3680,4b799160f964a52001022fe3,59f4e12a25ecca5f1c70409a,Kung Fu Tea,Bubble Tea Shop
3681,4b799160f964a52001022fe3,4b78929ff964a520aad72ee3,Bell Garden,Chinese Restaurant
3682,4b799160f964a52001022fe3,4bd843cd5cf276b010cc9c00,Rite Aid,Pharmacy
3683,4b799160f964a52001022fe3,4b376138f964a520c24025e3,White Castle,Fast Food Restaurant
3684,4b799160f964a52001022fe3,4b9d826cf964a520fbb036e3,Elite Pastries Cafe,Bakery
3685,4b799160f964a52001022fe3,4fc013c3e4b0730debaad31f,BCD Tofu House,Korean Restaurant
3686,4b799160f964a52001022fe3,4b6483e9f964a520e7b92ae3,Bayside Milk Farm,Farmers Market
3687,51ca39db498e3d72a5e15d8a,566e263c498e6356a9f22248,The French Workshop,Bakery
3688,51ca39db498e3d72a5e15d8a,4a972133f964a520982820e3,Martha's Country Bakery,Bakery
3689,51ca39db498e3d72a5e15d8a,4b801f9df964a520465430e3,Avli Little Greek Tavern,Greek Restaurant
3690,51ca39db498e3d72a5e15d8a,4aeb79b6f964a52077c221e3,Press 195,Bar
3691,51ca39db498e3d72a5e15d8a,4b670a92f964a5207a362be3,Uncle Jack's Steakhouse,Steakhouse
3692,51ca39db498e3d72a5e15d8a,5b73518e5a2c91002cfcb7a7,You Garden Xiao Long Bao,Shanghai Restaurant
3693,51ca39db498e3d72a5e15d8a,57229b06498ea26fa774d53f,Nippon Cha,Noodle House
3694,51ca39db498e3d72a5e15d8a,5ae11e766a5950002ca80045,Taverna Kyclades,Greek Restaurant
3695,51ca39db498e3d72a5e15d8a,5488c379498e979131f181ac,Aperitif,Bistro
3696,51ca39db498e3d72a5e15d8a,4f1f4996e4b01ff351a7a50c,Ayna Agra Indian Restaurant,Indian Restaurant
3697,51ca39db498e3d72a5e15d8a,539a4ff0498e79c6745baba9,Masala Box,Indian Restaurant
3698,51ca39db498e3d72a5e15d8a,4bc1219d74a9a5938c6dd1f6,B & B Beverage Distributors,Liquor Store
3699,51ca39db498e3d72a5e15d8a,4bb7ca5b1261d13a83e2e798,Papazzio Restaurant,Italian Restaurant
3700,51ca39db498e3d72a5e15d8a,4babc2f6f964a5204ac73ae3,Fino Wine & Tapas,Wine Bar
3701,51ca39db498e3d72a5e15d8a,5669ffe7498edbe082db916f,Sangarita's Tapas Wine,Spanish Restaurant
3702,51ca39db498e3d72a5e15d8a,50d877cde4b0b55bcd7a7842,Massage Envy,Spa
3703,51ca39db498e3d72a5e15d8a,5786d8ba498e9351c7138e12,Sol Bar & Grill,Latin American Restaurant
3704,51ca39db498e3d72a5e15d8a,5967f925b3c9615cca01106c,One Station Plaza,Beer Garden
3705,51ca39db498e3d72a5e15d8a,552abb67498e7628b339966e,Krave It,American Restaurant
3706,51ca39db498e3d72a5e15d8a,4bf7ebc4c07c9c742cbcbbef,Harry's Habana Hut,Smoke Shop
3707,51ca39db498e3d72a5e15d8a,4c366602dfb0e21e580aaba8,VI Pizza,Pizza Place
